中央电视台,#genre#
音乐汇275,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3c652610e9c0465d9657d74288066191/1200.m3u8
音乐汇276,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/70912db59d9d425391952e2dc46048d2/1200.m3u8
音乐汇277,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6529b6a12f0343a09dfe1cb1aa46c453/1200.m3u8
音乐汇278,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/145c4d25a8474db98842d405a32d36bf/1200.m3u8
音乐汇279,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/03deb893e4cb41a2985fa5220b6b208d/1200.m3u8
音乐汇280,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dca3d017642f4b109ac3b6191e5469ca/1200.m3u8
音乐汇281,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/abfd478b6d9645728a7f1f79d145f867/1200.m3u8
音乐汇282,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1d48a13f10a7439792b8b73e782aabdb/1200.m3u8
音乐汇283,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0bae1eac45da4afd91d4859b1dbf448e/1200.m3u8
音乐汇284,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8a7200dfdd02409eb29be01b66a6814b/1200.m3u8
音乐汇285,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/552619146e91451c864ffe33d09e2567/1200.m3u8
音乐汇286,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0fc5eccf859842f2aec37d3ee76fb4f4/1200.m3u8
音乐汇287,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3db495d3211b42d5a4dc5b145b4d99b3/1200.m3u8
音乐汇288,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d7340ed1dac04a7c8e41f5597b168684/1200.m3u8
音乐汇289,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/93cbaa5eb44341d3af52f245b652fe37/1200.m3u8
音乐汇290,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9c31d4a0fbbc4236a9ff113827e7b512/1200.m3u8
音乐汇291,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ac770b3c376547caad1e33a9cb28e34b/1200.m3u8
音乐汇292,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9298eb1c94dc4125a0e84fa5ed1ae092/1200.m3u8
音乐汇293,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e042f12774e544f991f5ee6ec745d2fd/1200.m3u8
音乐汇294,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f99cfdf309b64743bda2ec459d219df0/1200.m3u8
音乐汇295,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c84f97db8c9a47f4af6672f3c623f0e9/1200.m3u8
音乐汇296,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2827891e5cb04eec96de495a55734758/1200.m3u8
音乐汇297,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/42026844fec249de9470903ad904c3ef/1200.m3u8
音乐汇298,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/63fda67c49614ee199109b313faa414d/1200.m3u8
音乐汇299,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/095c6c9a806f433aa0f88a24904aafab/1200.m3u8
音乐汇300,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4325ef62513445a28681ab27e9d43ca2/1200.m3u8
音乐汇301,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87b8a94dfac94c4baead5e52149f3cca/1200.m3u8
音乐汇302,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/10d75bc6ec16417abe74ddd36385ac15/1200.m3u8
音乐汇303,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d4774f03fab94c8ebd5a4b7c695dec02/1200.m3u8
音乐汇304,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0eb99925ab034ade845cbdd962895da0/1200.m3u8
音乐汇305,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b1779f086d704a59b2b0e1d2350ed7ce/1200.m3u8
音乐汇306,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/92fb68d8f7fc4409b9042b7c96e1fde1/1200.m3u8
音乐汇307,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f44942860ec64fce856780b0c19ad983/1200.m3u8
音乐汇308,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d7943135f2164fac9fc122463bb73133/1200.m3u8
音乐汇309,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3dcf937068414f9fa19b0e4bbf89536b/1200.m3u8
音乐汇310,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8f0514d7e3c64fdc805c3fbcc85faf88/1200.m3u8
音乐汇311,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1906bc8b41d04471bf37d351a7156423/1200.m3u8
音乐汇312,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fd04f711c9df4b829901a016e63799a5/1200.m3u8
音乐汇313,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a0faea11061f46edb879dae49768efa5/1200.m3u8
音乐汇314,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/de04dcd87622483eaa03f536f7de7869/1200.m3u8
音乐汇315,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ed7eaba2d9d46038284d05ce49f0bfa/1200.m3u8
音乐汇316,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/97fc6a5bdce742f8ae003b3f0c53c382/1200.m3u8
音乐汇317,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6fb395b1c7bf4628b7ee08f0681a6112/1200.m3u8
音乐汇318,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d2b919ea2d31452db143655ecd1745fe/1200.m3u8
音乐汇319,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/974329dd82e44acf86a1e03f79d53098/1200.m3u8
音乐汇320,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/71f4d656e0d24b10bf1b276530b44fe8/1200.m3u8
音乐汇321,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/879b52d0b9a5416db996586899265608/1200.m3u8
音乐汇322,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0fe727cff59040b58d89e4d368b754c6/1200.m3u8
音乐汇323,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/073c15fc2a1346168355ef17c38d8f33/1200.m3u8
音乐汇324,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9db1eda0abb8440891bbcb91d21c9682/1200.m3u8
音乐汇325,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5b6b19e83af143bbba40693f19f5d587/1200.m3u8
音乐汇326,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6145c55ac9284a6db4ff6315182379af/1200.m3u8
音乐汇327,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b8c739be2d29468995f13e4a36ea2fce/1200.m3u8
音乐汇328,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/588089904fd74dd594b97e1f4b61395b/1200.m3u8
音乐汇329,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/757f46d7a82645abae444ec182c3ff23/1200.m3u8
音乐汇330,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d2d58ca4a8f24c29ba2284ec8b96d268/1200.m3u8
音乐汇331,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1cbaefbb37864622aa94aee12e867529/1200.m3u8
音乐汇332,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ceb2092e89349d19be8838c50708971/1200.m3u8
音乐汇333,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d05721a3f9644cc384c7ca1fd69f99d8/1200.m3u8
音乐汇334,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c786c9abaf064c2db3b8a8e38643551a/1200.m3u8
音乐汇335,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/387b65227aa44c39a202563432a46762/1200.m3u8
音乐汇336,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a8f1b1420ed1497281376e2df92c9a2c/1200.m3u8
音乐汇337,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/81e20998cd064ddb9682d9e6687a6e64/1200.m3u8
音乐汇338,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0d25549d393c4cf886a42354512feb3f/1200.m3u8
音乐汇339,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/75b54c2831b34516a230b1ba00967223/1200.m3u8
音乐汇340,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b5325b05a76743f8a2ffb4205fbd083b/1200.m3u8
音乐汇341,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d9c74571aaa44c34905c59d18774e501/1200.m3u8
音乐汇342,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8927ada143964ede9f98d45dbd6e8f70/1200.m3u8
音乐汇343,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b20ac603a4784051918cf1faf890abc2/1200.m3u8
音乐汇344,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/283e258076684707a9a0cd28f17b23bc/1200.m3u8
音乐汇345,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9c1a4615f5084cacb27a469ac6942a8f/1200.m3u8
音乐汇346,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fa1c9fc99144429baf07d32132745b2d/1200.m3u8
音乐汇347,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d7dde4514a6b474bb87fafd4653941af/1200.m3u8
音乐汇348,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d175acd804b346ec84b85807062e9fcb/1200.m3u8
音乐汇349,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fffa3e5ed8d548e8968f2a70b29816d7/1200.m3u8
音乐汇350,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d9d0dc0786de45d99b82b21f4efbf578/1200.m3u8
音乐汇351,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ebb953ec84b74dc498953d8ed2a4bad4/1200.m3u8
音乐汇352,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/70edb2b9190c4aa48800cbd08de7935a/1200.m3u8
音乐汇353,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8c34d94f6caa4843ada403ee5817a7b5/1200.m3u8
音乐汇354,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8dc80e6a4a474212956e47248b31bd31/1200.m3u8
音乐汇355,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/60d7959b99454ab5a2ae7b085ee54d34/1200.m3u8
音乐汇356,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6ada8726772c4dcb8b83f08d5f1a4c22/1200.m3u8
音乐汇357,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/48003513609e4c20bdcc7bb1296fac7c/1200.m3u8
音乐汇358,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/043cb981a8124432b7608b0bf2473bf4/1200.m3u8
音乐汇359,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9a8087285b3f46c89761f88d9e528845/1200.m3u8
音乐汇360,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/660ab7d0f36740dabea0bdf84c92fc03/1200.m3u8
音乐汇361,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6023501612124c698e784762d7f49cff/1200.m3u8
音乐汇362,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4c2dd2e56914466a89f189e79ba53d21/1200.m3u8
音乐汇363,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/70b9c3ddebdf40f88b2a67f24e691fb5/1200.m3u8
音乐汇364,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d22cde3b2f594516bd20cd884c19b6f3/1200.m3u8
音乐汇365,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f1ea32e2a31a44989a1083428c092283/1200.m3u8
音乐汇366,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/91857114b7be45c5be5bd84ab0570f43/1200.m3u8
音乐汇367,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/24e8b3487ca04c9d8aaee145d4a75181/1200.m3u8
音乐汇368,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/47053d2693ae4618bcd2bc0a84cec974/1200.m3u8
虎牙,#genre#
电影_星爷,https://live.metshop.top/huya/11342412
电影_英叔,https://live.metshop.top/huya/11342421
电影_发哥,https://live.metshop.top/huya/11342387
电影_成龙,https://live.metshop.top/huya/11342386
电影_王晶,https://live.metshop.top/huya/11602058
电影_沈腾,https://live.metshop.top/huya/11601968
电影_黄渤,https://live.metshop.top/huya/11352876
电影_强森,https://live.metshop.top/huya/21059581
电影_漫威,https://live.metshop.top/huya/11602034
电影_宇宙,https://live.metshop.top/huya/11342428
电影_怪兽,https://live.metshop.top/huya/21059577
电影_武侠,https://live.metshop.top/huya/11342427
电影_警匪,https://live.metshop.top/huya/11352886
电影_罪犯,https://live.metshop.top/huya/11352962
电影_枪战,https://live.metshop.top/huya/21059579
电影_海盗,https://live.metshop.top/huya/21059595
电影_赛车,https://live.metshop.top/huya/11279247
电影_推荐,https://live.metshop.top/huya/11602041
电影_救援,https://live.metshop.top/huya/21059594
电影_热血,https://live.metshop.top/huya/11352934
电影_盗墓,https://live.metshop.top/huya/21059552
电影_贺岁,https://live.metshop.top/huya/11601971
电影_玄幻,https://live.metshop.top/huya/11342414
电影_谍战,https://live.metshop.top/huya/21059585
电影_战争,https://live.metshop.top/huya/21059592
电影_喜剧,https://live.metshop.top/huya/11352877
电影_港片,https://live.metshop.top/huya/11602043
电影_国产,https://live.metshop.top/huya/11352973
电影_周星星,https://live.metshop.top/huya/11336587
电影_李连杰,https://live.metshop.top/huya/11342390
电影_洪金宝,https://live.metshop.top/huya/11279251
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_许冠英,https://live.metshop.top/huya/11601972
电影_刘德华,https://live.metshop.top/huya/11342424
电影_斯坦森,https://live.metshop.top/huya/21059588
电影_小鬼头,https://live.metshop.top/huya/11352963
电影_八点档,https://live.metshop.top/huya/880261
电影_蜘蛛侠,https://live.metshop.top/huya/21059599
电影_贺岁片,https://live.metshop.top/huya/11601986
电影_功夫片,https://live.metshop.top/huya/11352941
电影_黑帮片,https://live.metshop.top/huya/11336719
电影_丧尸片,https://live.metshop.top/huya/21059578
电影_灾难片,https://live.metshop.top/huya/11602075
电影_谍战片,https://live.metshop.top/huya/21059587
电影_战争片,https://live.metshop.top/huya/21059574
电影_犯罪片,https://live.metshop.top/huya/11352974
电影_古装片,https://live.metshop.top/huya/11336590
电影_高分动作,https://live.metshop.top/huya/11352884
电影_动作电影,https://live.metshop.top/huya/11602077
电影_搞笑喜剧,https://live.metshop.top/huya/11342423
电影_喜剧专场,https://live.metshop.top/huya/11602044
电影_欢笑影院,https://live.metshop.top/huya/11352894
电影_不挤影院,https://live.metshop.top/huya/11352897
电影_国产悬疑,https://live.metshop.top/huya/11342395
电影_快意江湖,https://live.metshop.top/huya/11342435
电影_黑帮斗争,https://live.metshop.top/huya/11342419
电影_古墓系列,https://live.metshop.top/huya/11352913
电影_嫣然影厅,https://live.metshop.top/huya/11601977
电影_女神系列,https://live.metshop.top/huya/11336571
电影_经典女神,https://live.metshop.top/huya/11352909
电影_许氏三杰,https://live.metshop.top/huya/11602033
电影_经典港片,https://live.metshop.top/huya/11352965
电影_镖行天下,https://live.metshop.top/huya/11352969
电影_高能反转,https://live.metshop.top/huya/11352887
电影_喜乐影院,https://live.metshop.top/huya/21059580
电影_蘑菇影厅,https://live.metshop.top/huya/11601981
电影_搞笑恐怖,https://live.metshop.top/huya/11601960
电影_死神来了,https://live.metshop.top/huya/11352903
电影_变形金刚,https://live.metshop.top/huya/21059596
电影_怪兽系列,https://live.metshop.top/huya/21059554
搞笑_陈翔六点半,https://live.metshop.top/huya/11274154
解说_电影狂人,https://live.metshop.top/huya/18715610
解说_鹿哥电影,https://live.metshop.top/huya/24396360
解说_斌哥漫说,https://live.metshop.top/huya/18632116
解说_续哥说电影,https://live.metshop.top/huya/24396472
解说_小川侃电影,https://live.metshop.top/huya/15870999
解说_阿钙扒瞎,https://live.metshop.top/huya/15978172
解说_阿良说剧,https://live.metshop.top/huya/20488841
解说_鱼丸电影,https://live.metshop.top/huya/16615910
解说_阿斗说电影,https://live.metshop.top/huya/13303478
解说_扁豆看电影,https://live.metshop.top/huya/16028551
解说_乌贼说电影,https://live.metshop.top/huya/16604522
解说_大象放映室,https://live.metshop.top/huya/21277391
解说_科幻梦工场,https://live.metshop.top/huya/15152155
解说_亮哥讲电影,https://live.metshop.top/huya/16144175
解说_越哥说电影,https://live.metshop.top/huya/15894162
解说_小冉看电影,https://live.metshop.top/huya/17341907
解说_嫦娥撩电影,https://live.metshop.top/huya/18201106
解说_阿翔说电影,https://live.metshop.top/huya/16868935
解说_疯狂解说家,https://live.metshop.top/huya/18366196
解说_虎妞说电影,https://live.metshop.top/huya/20343144
解说_顾久撩电影,https://live.metshop.top/huya/16422212
解说_涵哥评电影,https://live.metshop.top/huya/16865726
解说_俗哥看电影,https://live.metshop.top/huya/15452736
解说_老皮讲电影,https://live.metshop.top/huya/16968572
解说_默爷侃电影,https://live.metshop.top/huya/17204307
解说_冷君说电影,https://live.metshop.top/huya/16739452
解说_老炮说电影,https://live.metshop.top/huya/15454716
解说_刘老师说电影,https://live.metshop.top/huya/20289754
解说_恐怖电影解说,https://live.metshop.top/huya/16741179
剧集_老三国,https://live.metshop.top/huya/11602081
剧集_新三国,https://live.metshop.top/huya/11352944
剧集_新水浒,https://live.metshop.top/huya/11342384
剧集_纪晓岚,https://live.metshop.top/huya/11342396
剧集_庆余年,https://live.metshop.top/huya/11352960
剧集_雍正王朝,https://live.metshop.top/huya/11342439
剧集_士兵突击,https://live.metshop.top/huya/11342430
剧集_爱情公寓,https://live.metshop.top/huya/11336726
剧集_家有儿女,https://live.metshop.top/huya/11352872
剧集_武林外传,https://live.metshop.top/huya/21059598
剧集_地下交通站,https://live.metshop.top/huya/11342433
剧集_邻里一家亲,https://live.metshop.top/huya/11342426
更新时间,#genre#	
正式V525,https://www.mpimg.cn/view.php/63ec04059887104697832dabfd93488c.mp4	
2023/11/27	,#genre#
18:57:06	,#genre#


